image_path,annotation_path,city,width,height,crs,transform_json
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img283.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img283.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.26187639994, 0.0, -2.6999999999988997e-06, 49.0494609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img284.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img284.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.26187639994, 0.0, -2.6999999999988997e-06, 49.0529709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img285.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img285.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.26187639994, 0.0, -2.6999999999988997e-06, 49.0564809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img286.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img286.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.26187639994, 0.0, -2.7000000000043656e-06, 49.0599909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img288.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img288.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 48.9862809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img290.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img290.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 48.9933009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img294.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img294.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.7000000000043656e-06, 49.0073409]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img295.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img295.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0108509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img297.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img297.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0178709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img298.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img298.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0213809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img299.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img299.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.7000000000043656e-06, 49.0248909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img30.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img30.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.20571639996, 0.0, -2.6999999999988997e-06, 49.0319109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img303.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img303.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0389309]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img305.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img305.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0459509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img306.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img306.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0494609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img307.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img307.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.6999999999988997e-06, 49.0529709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img309.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img309.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26538639994, 0.0, -2.7000000000043656e-06, 49.0599909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img31.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img31.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.20571639996, 0.0, -2.6999999999988997e-06, 49.0354209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img310.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img310.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 48.9827709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img311.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img311.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 48.9862809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img313.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img313.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 48.9933009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img315.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img315.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0003209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img318.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img318.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0108509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img319.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img319.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0143609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img320.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img320.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0178709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img321.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img321.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0213809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img322.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img322.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.7000000000043656e-06, 49.0248909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img323.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img323.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0284009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img324.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img324.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0319109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img325.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img325.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.26889639994, 0.0, -2.6999999999988997e-06, 49.0354209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img33.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img33.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.20922639996, 0.0, -2.6999999999988997e-06, 49.0213809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img334.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img334.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 48.9862809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img337.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img337.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 48.9968109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img338.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img338.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0003209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img339.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img339.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0038309]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img340.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img340.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.7000000000043656e-06, 49.0073409]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img341.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img341.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0108509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img342.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img342.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0143609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img344.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img344.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0213809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img345.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img345.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.7000000000043656e-06, 49.0248909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img346.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img346.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0284009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img347.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img347.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0319109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img35.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img35.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.20922639996, 0.0, -2.6999999999988997e-06, 49.0284009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img350.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img350.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.7000000000043656e-06, 49.0424409]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img351.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img351.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0459509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img354.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img354.png,Paris,1300,1300,EPSG:4326,"[2.6999999923076165e-06, 0.0, 2.27240639994, 0.0, -2.6999999999988997e-06, 49.0564809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img356.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img356.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 48.9827709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img358.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img358.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.7000000000043656e-06, 48.9897909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img359.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img359.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 48.9933009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img360.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img360.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 48.9968109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img361.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img361.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 49.0003209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img362.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img362.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 49.0038309]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img363.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img363.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.7000000000043656e-06, 49.0073409]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img364.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img364.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 49.0108509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img37.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img37.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.20922639996, 0.0, -2.6999999999988997e-06, 49.0354209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img371.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img371.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 49.0354209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img373.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img373.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.7000000000043656e-06, 49.0424409]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img375.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img375.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 49.0494609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img377.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img377.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.27591639993, 0.0, -2.6999999999988997e-06, 49.0564809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img379.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img379.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 48.9792609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img38.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img38.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.20922639996, 0.0, -2.6999999999988997e-06, 49.0389309]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img380.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img380.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 48.9827709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img382.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img382.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.7000000000043656e-06, 48.9897909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img383.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img383.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 48.9933009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img386.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img386.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0038309]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img389.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img389.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0143609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img39.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img39.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.21273639996, 0.0, -2.6999999999988997e-06, 49.0178709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img390.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img390.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0178709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img392.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img392.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.7000000000043656e-06, 49.0248909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img393.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img393.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0284009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img394.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img394.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0319109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img396.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img396.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0389309]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img398.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img398.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0459509]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img399.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img399.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0494609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img400.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img400.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.6999999999988997e-06, 49.0529709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img402.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img402.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.27942639993, 0.0, -2.7000000000043656e-06, 49.0599909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img404.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img404.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 48.9827709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img405.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img405.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 48.9862809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img406.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img406.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.7000000000043656e-06, 48.9897909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img407.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img407.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 48.9933009]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img408.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img408.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 48.9968109]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img409.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img409.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 49.0003209]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img41.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img41.png,Paris,1300,1300,EPSG:4326,"[2.7000000000002664e-06, 0.0, 2.21273639996, 0.0, -2.7000000000043656e-06, 49.0248909]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img411.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img411.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.7000000000043656e-06, 49.0073409]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img413.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img413.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 49.0143609]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img414.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img414.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 49.0178709]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img415.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img415.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 49.0213809]"
data\raw\Paris\images\SN3_roads_train_AOI_3_Paris_PS-RGB_img417.tif,data\raw\Paris\mask\SN3_roads_train_AOI_3_Paris_PS-RGB_img417.png,Paris,1300,1300,EPSG:4326,"[2.6999999999999246e-06, 0.0, 2.28293639993, 0.0, -2.6999999999988997e-06, 49.0284009]"
